LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
10000.0,1,2,2,30,0,0,0,0,0,2,8107.0,8724.0,9191.0,9800.0,10072.0,9766.0,1298.0,1155.0,1154.0,1206.0,0.0,399.0,1
140000.0,2,3,1,50,0,0,0,0,0,0,139153.0,141383.0,140700.0,137365.0,137209.0,138934.0,6006.0,5000.0,5000.0,5120.0,5200.0,4800.0,0
450000.0,2,1,1,42,1,-2,-2,-1,-1,-2,-200.0,-200.0,0.0,42000.0,0.0,0.0,0.0,200.0,42000.0,0.0,0.0,0.0,1
280000.0,1,1,1,30,0,0,0,0,0,0,166037.0,166291.0,162992.0,134154.0,161057.0,167490.0,12126.0,39102.0,5000.0,30000.0,10000.0,10000.0,0
80000.0,1,2,2,29,0,0,0,0,0,0,11894.0,12287.0,12407.0,14360.0,14657.0,4129.0,1284.0,1047.0,2000.0,359.0,175.0,1000.0,0
70000.0,2,1,1,45,1,2,2,0,0,0,69794.0,70756.0,65348.0,58253.0,35943.0,27930.0,3000.0,0.0,3000.0,5943.0,10000.0,2249.0,0
20000.0,2,2,2,25,0,0,0,0,0,0,16654.0,12801.0,14155.0,19975.0,19975.0,0.0,2000.0,2000.0,7000.0,0.0,0.0,0.0,0
360000.0,2,2,1,39,-1,2,2,-1,-1,-1,1220.0,330.0,165.0,5773.0,3598.0,3598.0,170.0,0.0,5773.0,3598.0,3598.0,6208.0,0
260000.0,2,2,2,51,0,0,0,0,0,0,200964.0,205714.0,208756.0,168828.0,155644.0,159135.0,8000.0,8065.0,7000.0,10000.0,10000.0,10000.0,0
100000.0,2,2,1,40,2,2,2,2,2,2,47243.0,48294.0,49213.0,49827.0,51005.0,53142.0,2000.0,1900.0,1600.0,2000.0,3000.0,0.0,1
30000.0,2,2,1,43,0,0,0,0,2,2,27862.0,29106.0,29784.0,29884.0,27833.0,29459.0,2000.0,1500.0,2000.0,0.0,3000.0,0.0,0
200000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,5592.0,0.0,1306.0,1623.0,620.0,849.0,0.0,1306.0,1679.0,620.0,849.0,1264.0,0
80000.0,2,2,3,52,0,0,0,0,0,0,63134.0,57072.0,55618.0,50345.0,52031.0,53141.0,2087.0,2019.0,2000.0,2500.0,2095.0,2002.0,0
400000.0,2,2,1,45,-1,-1,-1,-1,-1,-1,9083.0,12641.0,15377.0,14757.0,44843.0,6622.0,12658.0,15384.0,14757.0,44843.0,6622.0,6309.0,0
230000.0,2,2,1,34,0,0,0,0,0,0,167299.0,165568.0,140467.0,133479.0,122948.0,125519.0,8448.0,5785.0,5400.0,4397.0,4548.0,4670.0,0
340000.0,2,5,2,30,0,0,0,0,0,-1,47001.0,47664.0,38192.0,39234.0,20960.0,360.0,2000.0,2000.0,2000.0,3000.0,360.0,360.0,0
360000.0,2,1,2,26,1,-2,-2,-1,-1,-2,-200.0,-200.0,0.0,3000.0,0.0,0.0,0.0,200.0,3000.0,0.0,0.0,0.0,1
50000.0,1,2,2,24,0,0,0,0,0,0,10834.0,11771.0,12762.0,12769.0,13512.0,14772.0,1509.0,1500.0,605.0,1500.0,1500.0,3000.0,0
80000.0,2,3,1,35,0,0,0,0,0,0,54986.0,55111.0,55239.0,54892.0,45862.0,45086.0,1966.0,2055.0,1720.0,1458.0,1475.0,1587.0,0
60000.0,2,1,2,25,-2,-1,-1,-1,-1,-1,564.0,2035.0,2175.0,3528.0,10260.0,6378.0,2045.0,2175.0,3528.0,10260.0,6378.0,6869.0,0
240000.0,2,2,1,41,1,2,0,0,0,0,137327.0,133724.0,136539.0,137487.0,141291.0,20143.0,0.0,6702.0,5000.0,6019.0,6099.0,14762.0,1
400000.0,1,2,1,37,-1,-1,-1,-1,-1,-1,7011.0,9639.0,8102.0,8585.0,12633.0,20338.0,10000.0,8501.0,9003.0,13000.0,20500.0,11000.0,0
50000.0,1,3,1,40,1,2,0,0,0,0,24091.0,13698.0,14908.0,15033.0,15705.0,11616.0,0.0,1475.0,600.0,1000.0,500.0,570.0,0
20000.0,2,2,2,22,0,0,2,0,0,2,11192.0,15677.0,15133.0,15582.0,16677.0,16259.0,5000.0,0.0,1000.0,1500.0,0.0,700.0,0
50000.0,2,3,1,61,2,0,0,0,2,0,5016.0,6065.0,6985.0,6354.0,4908.0,3724.0,1135.0,1055.0,656.0,0.0,133.0,50.0,0
150000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,1758.0,468.0,2988.0,2232.0,4535.0,0.0,468.0,2988.0,2232.0,4535.0,0.0,1593.0,0
30000.0,1,1,2,23,0,0,0,0,0,0,30235.0,28246.0,30395.0,29962.0,30360.0,29899.0,3000.0,3000.0,2468.0,1700.0,2500.0,1046.0,0
130000.0,2,3,2,27,0,0,0,0,0,0,129150.0,105529.0,107691.0,108418.0,115638.0,117958.0,5300.0,5400.0,4000.0,9000.0,4400.0,4500.0,0
50000.0,2,2,1,42,0,0,0,0,0,0,47867.0,40937.0,28868.0,44751.0,27557.0,29125.0,2083.0,1840.0,31000.0,977.0,2003.0,1214.0,0
50000.0,1,1,2,30,0,0,0,2,2,2,60762.0,58791.0,59529.0,55405.0,55904.0,52160.0,2300.0,4400.0,0.0,4000.0,0.0,4000.0,1
230000.0,2,1,1,38,1,-1,-1,-1,-2,-2,828.0,1533.0,7234.0,824.0,4690.0,1408.0,1547.0,7247.0,828.0,4713.0,1415.0,1820.0,0
240000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,4221.0,2188.0,2701.0,2427.0,1104.0,2362.0,2188.0,2701.0,2427.0,1104.0,2362.0,519.0,0
110000.0,1,5,1,36,0,0,0,0,0,0,58949.0,60131.0,61329.0,62402.0,63112.0,64325.0,3000.0,3000.0,3000.0,2500.0,3000.0,2500.0,0
30000.0,2,2,1,48,2,2,3,2,2,2,10509.0,12727.0,12240.0,11747.0,12651.0,12305.0,2700.0,0.0,0.0,1100.0,0.0,1100.0,1
320000.0,2,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,2,3,2,30,0,0,0,0,0,0,196031.0,196143.0,189524.0,167163.0,146975.0,122324.0,7300.0,7108.0,7680.0,6200.0,5000.0,4500.0,0
50000.0,2,3,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,3,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4095.0,0.0,0.0,0.0,0.0,4095.0,0.0,0
160000.0,2,2,1,51,0,0,0,2,0,0,67610.0,69908.0,78087.0,75255.0,78593.0,59816.0,4000.0,10000.0,0.0,5000.0,3000.0,3000.0,1
70000.0,2,2,1,62,0,0,0,0,0,0,57271.0,56269.0,56333.0,29288.0,29524.0,29764.0,2857.0,2702.0,1500.0,1100.0,1100.0,1150.0,0
50000.0,1,3,1,38,0,0,0,0,0,0,31304.0,33479.0,34617.0,35735.0,37154.0,38380.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
20000.0,1,3,1,43,0,0,0,2,0,-1,18100.0,17926.0,19485.0,19503.0,19566.0,1320.0,2000.0,3000.0,1200.0,1000.0,1400.0,0.0,0
60000.0,2,2,3,49,0,0,2,2,0,0,59902.0,61336.0,61792.0,57619.0,12996.0,2054.0,3400.0,4500.0,17.0,500.0,1500.0,1000.0,1
100000.0,2,2,1,38,0,0,0,0,0,2,84883.0,86616.0,88207.0,89428.0,95895.0,93092.0,4000.0,4500.0,3500.0,8000.0,4000.0,0.0,0
60000.0,1,3,2,31,2,2,2,0,0,0,30841.0,34336.0,33489.0,35615.0,38027.0,39239.0,4000.0,0.0,3000.0,3000.0,2000.0,3000.0,0
420000.0,2,2,2,29,0,0,0,0,-1,0,82235.0,67757.0,53524.0,-8318.0,96795.0,81523.0,3000.0,3000.0,182.0,123000.0,2740.0,2200.0,0
150000.0,1,2,2,34,0,0,0,0,0,0,135587.0,138473.0,141297.0,144605.0,148420.0,150500.0,4000.0,4000.0,4500.0,5000.0,3500.0,0.0,0
120000.0,2,3,1,50,0,0,0,0,0,0,109372.0,111564.0,112482.0,115046.0,80987.0,85921.0,5500.0,4200.0,4552.0,3100.0,6416.0,0.0,0
90000.0,2,1,2,26,2,0,0,0,0,0,89526.0,89149.0,85301.0,65463.0,65923.0,67269.0,3400.0,3325.0,2300.0,2400.0,2400.0,2400.0,1
50000.0,1,2,2,37,1,2,0,0,0,0,28731.0,27985.0,29000.0,29731.0,30400.0,33427.0,0.0,1482.0,1213.0,1300.0,3703.0,0.0,1
200000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,4800.0,2040.0,5961.0,1829.0,1652.0,584.0,2040.0,5961.0,1829.0,1652.0,584.0,5430.0,0
260000.0,2,1,2,30,0,0,0,0,0,0,235961.0,222409.0,215056.0,212791.0,177159.0,143920.0,7988.0,7979.0,6807.0,5247.0,5240.0,5000.0,0
210000.0,2,1,1,54,-1,-1,-1,-1,-1,-1,1494.0,6545.0,11755.0,5808.0,3974.0,0.0,6555.0,11800.0,5818.0,4015.0,0.0,0.0,0
200000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,9344.0,723.0,723.0,1038.0,2035.0,3664.0,723.0,723.0,1038.0,2035.0,3664.0,723.0,0
80000.0,2,2,2,36,0,0,2,2,2,2,47502.0,50423.0,49311.0,52584.0,53589.0,54748.0,4000.0,0.0,4100.0,2000.0,2200.0,2200.0,0
100000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,29449.0,55139.0,34181.0,12592.0,71340.0,32453.0,55139.0,34181.0,12592.0,71340.0,32453.0,37035.0,0
80000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,2226.0,6259.0,1393.0,1627.0,5189.0,10747.0,6259.0,1393.0,1627.0,5189.0,10747.0,4412.0,0
180000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,6383.0,3166.0,13346.0,4195.0,9934.0,3317.0,3200.0,13500.0,4195.0,10000.0,3500.0,5912.0,0
250000.0,2,1,2,32,0,0,0,0,0,0,26465.0,30762.0,32833.0,34055.0,34321.0,23166.0,5000.0,3000.0,2500.0,1000.0,3050.0,4000.0,0
50000.0,2,2,1,31,0,0,2,0,0,2,44970.0,48101.0,46993.0,47940.0,50903.0,49794.0,3855.0,0.0,1694.0,3713.0,2000.0,1900.0,1
50000.0,1,2,2,41,0,0,0,0,-2,-1,50611.0,41732.0,41111.0,-39.0,-39.0,18056.0,2200.0,2200.0,0.0,0.0,20000.0,1000.0,0
510000.0,2,1,2,35,-1,-1,-1,-1,0,0,198.0,3125.0,200.0,22397.0,28782.0,18617.0,3125.0,200.0,22397.0,18000.0,1000.0,1602.0,0
240000.0,1,2,1,36,0,0,2,2,0,0,216923.0,242282.0,245657.0,240040.0,231790.0,221683.0,30700.0,8700.0,0.0,8207.0,9000.0,8000.0,0
170000.0,1,2,1,40,0,0,0,2,2,2,148211.0,149659.0,155442.0,162471.0,158294.0,166836.0,5400.0,8200.0,11400.0,0.0,10800.0,0.0,0
180000.0,2,1,2,29,0,0,0,0,0,0,44109.0,20896.0,18193.0,18652.0,14545.0,18545.0,8000.0,5000.0,3000.0,2000.0,2000.0,6000.0,0
80000.0,2,2,1,36,0,0,0,0,0,0,73873.0,61134.0,49746.0,49033.0,48553.0,48377.0,2006.0,8199.0,2000.0,1700.0,2000.0,2000.0,0
470000.0,1,2,1,52,0,0,0,0,0,0,84672.0,86821.0,88892.0,90944.0,93739.0,96428.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
50000.0,2,2,2,23,2,0,0,0,0,0,48668.0,48554.0,45445.0,38551.0,28056.0,28310.0,4034.0,2000.0,5008.0,1000.0,2000.0,1000.0,1
150000.0,2,2,2,32,0,0,0,0,0,0,32428.0,32136.0,28151.0,27697.0,18981.0,6155.0,2000.0,1650.0,1500.0,1004.0,500.0,1000.0,0
180000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,0.0,2813.0,12937.0,50500.0,0.0,0.0,2813.0,12937.0,50500.0,0.0,0.0,0.0,0
180000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,3490.0,0.0,1112.0,10383.0,1980.0,2672.0,0.0,1112.0,10383.0,1980.0,2672.0,2197.0,0
80000.0,2,2,2,23,1,2,2,2,2,2,68594.0,66893.0,72307.0,70556.0,74021.0,75675.0,0.0,6507.0,0.0,5260.0,3000.0,4584.0,0
250000.0,1,2,1,50,-2,-2,-2,-1,-1,-1,390.0,390.0,390.0,8042.0,16014.0,5607.0,390.0,390.0,8042.0,16014.0,5607.0,390.0,0
230000.0,2,1,2,26,-2,-1,2,-1,0,-1,-10.0,1732.0,476.0,3157.0,340.0,769.0,2122.0,0.0,3157.0,0.0,769.0,1265.0,0
530000.0,2,1,2,39,0,0,0,0,0,0,439330.0,407763.0,364298.0,345867.0,346676.0,352736.0,17045.0,14089.0,11962.0,11763.0,12557.0,12496.0,0
390000.0,2,1,2,30,0,0,0,0,0,0,152535.0,153477.0,148629.0,141571.0,126583.0,154557.0,5153.0,10000.0,10000.0,5010.0,50000.0,5000.0,0
110000.0,2,3,1,42,0,0,0,0,0,0,110191.0,110736.0,63652.0,62738.0,50687.0,49850.0,3200.0,2450.0,2027.0,1710.0,1800.0,1700.0,0
100000.0,2,1,2,28,0,0,0,0,0,0,20068.0,21226.0,22573.0,23596.0,24068.0,24679.0,1800.0,2000.0,1400.0,863.0,1000.0,2000.0,0
220000.0,2,2,2,27,-1,-1,-1,-1,0,-1,1051.0,735.0,419.0,1470.0,1154.0,735.0,735.0,419.0,1470.0,0.0,735.0,2205.0,1
170000.0,2,1,1,30,-2,-2,-2,-1,-1,-1,5280.0,5020.0,996.0,35490.0,6000.0,5350.0,5020.0,996.0,35490.0,6000.0,5350.0,12500.0,0
50000.0,2,2,2,24,0,0,0,0,0,0,51261.0,51493.0,50136.0,20287.0,20281.0,20027.0,2600.0,2000.0,730.0,800.0,900.0,750.0,0
210000.0,1,2,1,41,2,2,2,2,2,2,87705.0,90376.0,90687.0,91888.0,93852.0,95734.0,4800.0,2500.0,3900.0,3400.0,3400.0,3400.0,1
90000.0,2,2,2,26,0,0,0,0,0,0,83900.0,84236.0,79623.0,70039.0,70962.0,71013.0,4022.0,2917.0,2500.0,2451.0,2600.0,2700.0,1
160000.0,2,3,1,34,0,0,2,2,-2,-2,4763.0,4899.0,697.0,-1373.0,-1773.0,-1773.0,3009.0,0.0,1373.0,0.0,0.0,1040.0,0
90000.0,2,1,2,29,0,0,0,0,0,0,8927.0,9124.0,10220.0,12044.0,27847.0,8251.0,8000.0,10000.0,10016.0,25000.0,8000.0,26000.0,0
50000.0,2,3,1,35,-1,-1,0,0,0,0,10458.0,37907.0,33604.0,25303.0,17841.0,6980.0,37907.0,1599.0,1200.0,0.0,0.0,3570.0,0
20000.0,1,2,2,26,-1,-1,-2,-2,-2,-2,70.0,-620.0,-620.0,-1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0
170000.0,2,2,2,33,-1,-1,-2,-2,-2,-2,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,2,36,0,0,0,0,0,0,67864.0,59165.0,29314.0,28844.0,29443.0,30101.0,2044.0,1773.0,1181.0,1215.0,1297.0,1008.0,0
180000.0,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,1,34,0,0,0,0,0,0,47922.0,49930.0,51980.0,54606.0,55220.0,56527.0,2710.0,2760.0,3386.0,2000.0,2082.0,2000.0,0
260000.0,2,2,2,33,2,2,2,0,0,0,258150.0,265961.0,258903.0,131150.0,214180.0,153755.0,20485.0,27.0,2914.0,159658.0,5592.0,5837.0,1
160000.0,2,1,2,35,-2,-2,2,2,0,0,52010.0,4792.0,194.0,1900.0,1900.0,1150.0,4792.0,150.0,3800.0,0.0,0.0,0.0,0
20000.0,1,2,2,25,1,2,2,2,2,0,19242.0,20339.0,19707.0,20899.0,20450.0,20197.0,1700.0,0.0,1800.0,0.0,1000.0,900.0,0
320000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,2555.0,7065.0,648.0,2258.0,722.0,15937.0,7100.0,651.0,2269.0,725.0,16014.0,3088.0,0
250000.0,1,2,2,26,0,0,0,0,0,0,123148.0,135439.0,42090.0,61558.0,80894.0,93938.0,15447.0,12004.0,21558.0,20894.0,15000.0,20000.0,0
240000.0,1,1,2,57,0,0,0,0,0,0,224041.0,238077.0,245387.0,248945.0,224776.0,11567.0,18800.0,12000.0,10000.0,20019.0,3000.0,9000.0,0
50000.0,2,1,2,25,0,0,0,2,0,0,50673.0,47278.0,44993.0,36782.0,30442.0,29636.0,2500.0,4000.0,0.0,1200.0,1250.0,1300.0,0
190000.0,2,3,1,39,-1,-1,-2,-1,-1,-1,157.0,-1049.0,-2681.0,1975.0,2244.0,3294.0,0.0,0.0,6475.0,2244.0,2284.0,0.0,0
20000.0,1,1,2,31,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300000.0,2,2,2,43,-2,-2,-2,-2,-2,-2,2936.0,1669.0,743.0,3040.0,1927.0,14713.0,1676.0,743.0,3047.0,1927.0,14713.0,159.0,0
30000.0,1,2,2,23,0,0,0,0,0,0,26725.0,28289.0,29489.0,30237.0,30504.0,29771.0,2000.0,2000.0,1502.0,1112.0,1100.0,2000.0,0
160000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,2392.0,316.0,416.0,416.0,416.0,2606.0,316.0,416.0,416.0,416.0,2606.0,316.0,0
110000.0,1,2,1,27,1,2,2,2,2,2,46657.0,48615.0,49519.0,48421.0,50644.0,51662.0,3000.0,2000.0,0.0,3000.0,2000.0,3000.0,0
20000.0,1,2,1,36,1,2,2,2,2,0,19006.0,18418.0,20465.0,20381.0,18446.0,18598.0,0.0,2690.0,900.0,0.0,1000.0,1000.0,1
360000.0,1,1,1,39,-1,-1,-1,-1,-1,0,30956.0,30814.0,42791.0,31830.0,30693.0,596.0,30818.0,42887.0,31839.0,30693.0,3.0,30899.0,0
260000.0,2,1,2,30,-1,-1,-1,-2,-2,-2,449.0,1340.0,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,3250.0,0
110000.0,2,1,2,28,0,0,0,0,0,0,52693.0,54148.0,73596.0,76938.0,47942.0,40963.0,5064.0,42000.0,5091.0,2026.0,3033.0,2510.0,0
10000.0,1,2,2,23,0,0,2,0,0,0,2427.0,6109.0,2736.0,3654.0,3729.0,9446.0,3775.0,0.0,1000.0,75.0,994.0,0.0,1
180000.0,2,2,2,27,2,2,2,2,0,0,126195.0,127881.0,128491.0,124080.0,126154.0,130064.0,6000.0,4575.0,0.0,4600.0,6000.0,3100.0,0
320000.0,2,1,1,34,-1,-1,-1,0,-1,-1,7417.0,7488.0,24003.0,10208.0,22215.0,7332.0,8000.0,25000.0,0.0,22500.0,32516.0,22000.0,0
150000.0,2,1,2,40,-1,-1,-1,-2,-1,-1,800.0,2400.0,0.0,0.0,1000.0,0.0,2400.0,0.0,0.0,1000.0,0.0,0.0,0
70000.0,2,2,1,32,0,0,0,0,0,0,57550.0,22049.0,17349.0,14654.0,23808.0,24852.0,3000.0,2000.0,4000.0,10000.0,2000.0,1400.0,0
70000.0,1,2,2,47,1,2,0,0,2,2,64586.0,62983.0,64885.0,68164.0,66948.0,71122.0,0.0,2950.0,4965.0,0.0,5289.0,0.0,0
50000.0,2,3,2,51,2,2,2,2,2,0,32215.0,33384.0,34554.0,35690.0,34817.0,36252.0,2000.0,2000.0,2000.0,0.0,2000.0,2000.0,0
140000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,1825.0,0.0,1264.0,0.0,0.0,1980.0,0.0,1264.0,0.0,0.0,1980.0,1351.0,0
500000.0,1,1,1,47,-1,2,-1,0,0,-1,7233.0,2321.0,18261.0,16456.0,11225.0,36770.0,0.0,18261.0,0.0,0.0,40270.0,0.0,0
240000.0,2,1,1,53,-2,-2,-1,-1,-2,-2,0.0,0.0,2007.0,-40.0,-40.0,8091.0,0.0,2007.0,40.0,0.0,8131.0,0.0,0
20000.0,2,3,2,24,-1,-1,-2,-2,-1,0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0,0
60000.0,1,3,2,38,0,-1,-1,-1,-1,-1,3059.0,291.0,1131.0,441.0,443.0,732.0,291.0,1131.0,441.0,443.0,580.0,0.0,0
30000.0,2,2,2,23,0,0,0,0,0,0,19594.0,20619.0,21631.0,22062.0,22707.0,23312.0,1346.0,1358.0,789.0,1000.0,981.0,1010.0,0
200000.0,1,2,1,52,0,0,0,-2,-2,-2,150603.0,153900.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,1,2,27,-1,-1,-1,2,2,2,10603.0,0.0,2500.0,2500.0,2500.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0
270000.0,2,4,2,42,-2,-2,-2,-2,-2,-2,14352.0,1843.0,9190.0,2072.0,637.0,238.0,1859.0,9190.0,2072.0,637.0,238.0,0.0,0
70000.0,2,2,1,33,0,0,0,0,0,0,52901.0,43981.0,33439.0,24926.0,10681.0,7431.0,2011.0,1683.0,3160.0,3000.0,3000.0,5060.0,0
30000.0,2,2,1,41,3,2,2,-1,-1,-1,1660.0,856.0,428.0,428.0,13749.0,659.0,428.0,0.0,428.0,13749.0,659.0,5548.0,0
20000.0,2,1,2,23,0,0,0,0,2,0,23809.0,24798.0,24258.0,24172.0,21959.0,20898.0,1700.0,1800.0,2350.0,0.0,1000.0,2700.0,0
150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,316.0,1801.0,1139.0,2246.0,5435.0,466.0,1801.0,1139.0,2246.0,5435.0,466.0,316.0,0
20000.0,1,3,2,28,1,2,2,2,0,0,18534.0,17944.0,20199.0,19492.0,19888.0,14087.0,0.0,2860.0,0.0,549.0,441.0,502.0,0
360000.0,1,1,2,31,0,0,0,0,0,0,81740.0,81980.0,90216.0,86410.0,94668.0,93275.0,8000.0,10055.0,10000.0,10049.0,10053.0,9006.0,0
460000.0,1,1,2,29,0,0,0,0,0,0,410033.0,385394.0,325663.0,324067.0,324749.0,327929.0,16088.0,13039.0,11127.0,11017.0,11110.0,11113.0,0
110000.0,1,2,2,26,2,2,2,2,2,2,58112.0,56620.0,60732.0,61938.0,63097.0,64492.0,0.0,5700.0,2800.0,2300.0,2600.0,2300.0,1
250000.0,1,2,1,36,0,0,0,0,0,0,168899.0,174479.0,157088.0,136787.0,139385.0,122947.0,10000.0,8300.0,5200.0,5500.0,5000.0,5000.0,0
60000.0,1,2,3,41,0,0,0,0,0,0,61118.0,50643.0,44004.0,26940.0,9971.0,-11798.0,2200.0,2000.0,1200.0,0.0,0.0,28000.0,0
310000.0,1,1,1,39,1,-1,0,0,0,0,166517.0,18901.0,19781.0,22432.0,24058.0,25646.0,150000.0,1500.0,3000.0,2000.0,2000.0,3000.0,0
70000.0,1,2,1,26,0,0,0,0,0,0,64691.0,65259.0,66673.0,62278.0,64268.0,65264.0,2500.0,2500.0,2500.0,3000.0,3000.0,2500.0,0
30000.0,1,2,1,43,3,2,2,2,2,2,1700.0,2610.0,1914.0,2182.0,2000.0,2566.0,1100.0,0.0,300.0,0.0,600.0,0.0,0
50000.0,2,2,1,47,0,0,0,0,0,0,48888.0,47988.0,9757.0,8941.0,9893.0,6181.0,1900.0,1139.0,2000.0,1000.0,300.0,500.0,0
230000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,4328.0,1518.0,1958.0,368.0,1613.0,1371.0,1518.0,1972.0,368.0,1613.0,1371.0,752.0,1
30000.0,2,1,2,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000.0,2,2,1,31,1,-2,-1,-1,-1,-2,6526.0,779.0,8927.0,8660.0,692.0,0.0,783.0,9098.0,8660.0,698.0,0.0,0.0,0
30000.0,2,2,1,39,-1,3,2,0,-1,3,1742.0,1560.0,780.0,780.0,2057.0,1737.0,0.0,0.0,0.0,2057.0,0.0,0.0,0
490000.0,1,4,1,51,-1,-1,-1,-1,-1,2,4770.0,16917.0,739.0,-11.0,5132.0,2724.0,17143.0,742.0,0.0,5143.0,13.0,5744.0,0
360000.0,1,1,2,32,-1,-1,-1,0,0,0,8140.0,0.0,20470.0,10357.0,8540.0,0.0,0.0,20470.0,207.0,0.0,0.0,3185.0,0
80000.0,2,2,2,22,2,0,0,0,0,0,73954.0,77526.0,99205.0,74016.0,48043.0,48545.0,5400.0,3451.0,3577.0,2000.0,1800.0,1800.0,1
360000.0,2,3,2,46,-1,-1,-1,-1,-1,-1,15219.0,26544.0,36301.0,45883.0,16789.0,6159.0,26796.0,36582.0,46112.0,16873.0,6190.0,22167.0,0
140000.0,2,2,3,41,0,0,0,0,0,0,19346.0,21708.0,22940.0,19068.0,16409.0,16383.0,3000.0,2000.0,2198.0,1000.0,3000.0,2399.0,1
230000.0,2,1,2,29,0,0,-1,-1,0,0,12394.0,12105.0,2439.0,5185.0,9893.0,11567.0,2102.0,3000.0,6000.0,5000.0,2000.0,2000.0,0
20000.0,2,2,2,40,-1,-1,-1,-1,-1,-2,295.0,748.0,-2.0,221.0,0.0,0.0,748.0,0.0,223.0,0.0,0.0,2016.0,0
240000.0,2,2,2,29,0,0,0,0,0,0,66473.0,46296.0,36751.0,35625.0,33114.0,35473.0,8000.0,2002.0,1600.0,2000.0,3000.0,10000.0,0
180000.0,1,1,1,46,0,0,0,0,-2,-2,160580.0,171644.0,184650.0,0.0,0.0,0.0,13714.0,16500.0,0.0,0.0,0.0,0.0,1
200000.0,2,2,1,33,0,0,0,0,0,0,84064.0,85935.0,55548.0,134719.0,152290.0,152470.0,5935.0,5548.0,84719.0,23050.0,7470.0,5624.0,0
30000.0,2,1,2,28,1,2,2,2,2,0,24307.0,23618.0,26733.0,27016.0,24972.0,25425.0,0.0,3500.0,1028.0,0.0,1000.0,3300.0,1
50000.0,2,2,1,30,0,0,0,0,0,0,48139.0,49364.0,50558.0,23921.0,24423.0,25059.0,2299.0,2493.0,856.0,887.0,1043.0,922.0,0
120000.0,2,2,2,23,0,0,2,0,0,0,39517.0,42543.0,41583.0,42736.0,43806.0,44623.0,4000.0,0.0,2000.0,1600.0,1500.0,1557.0,0
50000.0,2,1,2,25,0,0,0,0,0,0,9162.0,9818.0,7161.0,8377.0,8789.0,8813.0,1500.0,2000.0,1500.0,1000.0,500.0,500.0,0
180000.0,2,2,2,24,1,2,2,2,2,2,108580.0,105403.0,112073.0,111345.0,98404.0,102460.0,0.0,8564.0,4000.0,0.0,7414.0,0.0,1
260000.0,1,1,2,27,0,0,0,0,0,0,158711.0,129796.0,101721.0,76699.0,56738.0,39134.0,30000.0,4132.0,3410.0,2600.0,1800.0,1200.0,0
190000.0,2,2,2,26,1,4,3,2,2,2,51799.0,50667.0,52175.0,51159.0,54225.0,54826.0,0.0,2500.0,0.0,4308.0,1500.0,2000.0,0
